URL,Lyrics
https://genius.com/Mac-miller-be-smart-lyrics,"[Verse 1]
Isn't it crazy, yeah, how shit change?
You tried to make me innocent, baby
Well, I said from the beginnin'
That this would end up as a mess
But you was optimistic, I believed you
Said you'd take away my pain and I could rest
And you don't wanna meet my demons
You don't wanna see what's deep beneath my flesh
I never tell you about the pressure that I'm feelin'
Tryna only let you see me at my best
(You're too damn pure)
All you ever wanna do is kill me
It's not workin' and you runnin' outta mercy, I'm the worst
(So insecure)
Only a matter of time until I'm losin' my mind
Then I'll start ruinin' yours, so I'm sure that

[Chorus]
I'm no good for you
You gon' еnd up with your heart broken
Bettеr start bein' smart
I'm no good for you, yeah
So get away while you can
Understand I'm too afraid to show you who I really am, yeah
 [Verse 2]
Bored of waitin' at the door, you gon' walk away unless I let you in
Be careful what you wish for
Know you wanna see what's there, but you just don't know what you in for
Nobody ever see that side of me, I'd like to keep it that way
I'm not lyin', I just want somethin' that's mine
Don't need to share everything, I swear, life is just easy that way
You the only thing that's keepin' me sane, there goes my brain
So when I'm feelin low, I don't let it show
My ego won't let you see me that way
(I'm losin' touch)
I wanna find the feelin' 'fore it's gone, it's takin' too long
Made me feel alright when I'm wrong, did you wrong, but
(You love me too much)
Even when you hurtin', always worried, losin' sleep because
The only thing you ever believed in was you and me, but

[Chorus]
I'm no good for you
You gon' end up with your heart broken
Better start bein' smart
I'm no good for you, yeah
So get away while you can
Understand I'm too afraid to show you who I really am"
https://genius.com/Mac-miller-best-day-ever-lyrics,"[Verse 1]
I never take a day off
Work around the clock, my engineer gettin' paid off
Rock like Aesop, light the weed and take off
So high I cannot see, Adolf
Now I got these rappers all breakin' up a sweat
'Cause every time I get up on the mic, it come correct
And I learned it from the best, always dressed in somethin' fresh
Lookin' for a little dime, big butt and nice chest
Yes, they heard I used to rock Guess
But now I'm rockin' clothes that ain't in the stores yet
Travel back in time, I'm in a vortex
Tryna make it work out, think I need more reps
Used to take a bus, now the boy board jets
'Cause K.I.D.S. got me buzzin' like a fuckin' hornet
They say I got next, tell them that I got now
It's all Disney, boy, my family Proud
Make 'em say, ""Ow,"" make 'em say, ""Oh""
The hoes that tell me ""Yes,"" the same ones that tell ya ""No""
Woah, I ain't just an Average Joe, way above the average flow
Boy, my life is Most Dope, uh

[Chorus]
No matter where life takes me, find me with a smile
Pursuit to be happy, only laughin' like a child
I never thought life would be this sweet
It got me cheesin' from cheek to cheek, ayy, ayy
And I ain't gonna wait for nothin'
'Cause that just ain't my style
Life couldn't get better
This gon' be the best day ever
 [Verse 2]
If it ain't about a dream, then it ain't about me
Go a couple full weeks without a good night's sleep
Imagination, makin', musical creation
The journey that I'm facin' plus the paper that I'm chasin'
Got me crazy, half-insane, and with the lames I see you hatin'
But there's nothin' that you changin', thumbs up, I'm maintainin'
No complainin' when it's rainin', I'll be in another zone
Move out my mother's home to a world I call my own
I ain't gonna play around no more
Find a difference from the ground and the floor
If we gotta fight, I'll be down for the war
Thumbs up, homie, I'll be sure

[Chorus]
No matter where life takes me, find me with a smile
Pursuit to be happy, only laughin' like a child
I never thought life would be this sweet
It got me cheesin' from cheek to cheek, ayy, ayy
And I ain't gonna wait for nothin'
'Cause that just ain't my style
Life couldn't get better
This gon' be the best day ever"
https://genius.com/Mac-miller-best-day-ever-live-lyrics,"[Intro: Mac Miller & Tay Walker]

Mac:
Hey, um
Taylor
Hey man I appreciate you guys coming out here
And-and-and bringing the live music aspect to my set

Tay:
I know

Mac:
And-and I know we usually do new shit
But I feel like I got some fans in here that would appreciate if we could just do some old shit real quick

Tay:
I don’t, I don’t know
In my country
In my country we don’t do old shit, no

Mac:
I-I understand baby
But just ask them
You mind change—
Just ask them, ask them
 Tay:
I don’t—
Do you, do you guys want to do the old shit?
[Crowd cheers]
Oh my God, that is it
We’re doing it
We’re doing it
That is it I don’t care, we are doing it
I don’t—

Mac:
Ok
Alright you remember the one I was telling you about on a spiritual journey
The one song that came to me and told me
“Hey man you could do this. You can be a human being if you just try.”
Remember that one?

Tay:
Yes

Mac:
Lets do that one

Tay:
Lets do it
 [Verse 1]

Say-say-say-say-say-say-say-say
I said
I never take a day off
Work around the clock, my engineer gettin' paid off
Rock like Aesop, light the weed and take off
So high I cannot see, Adolf
Now I got these rappers all breakin' up a sweat
Cause every time I get up on the mic, it come correct
And I learned it from the best, always dressed in somethin' fresh
Lookin' for a little dime, big butt and nice chest
Yes, they heard I used to rock Guess
But now I'm rockin' clothes that ain't in the stores yet
Travel back in time, I'm in a vortex
Tryna to make it work out, think I need more reps
Used to take a bus, now the boy board jets
Cause K.I.D.S. got me buzzin' like a fuckin' hornet
They say I got next, tell them that I got now
It's all Disney boy, my family
Make 'em say ""ow"", make 'em say ""oh""
The hoes that tell me ""yes"", the same ones that tell you ""no""
Woah, I ain't just an Average Joe
Let me hear y'all sing this shit with me!
You ready?
Let's go!
 [Hook: Mac & Crowd]
No matter where life takes me, find me with a smile
Pursuit to be happy, only laughing like a child
I never thought life would be this sweet
It got me cheesin' from cheek to cheek
Sing!
Sing!
And I ain't going to wait for nothing
Cause that just ain't my style
Life couldn't get better
This 'gon be the best day ever
Woo!

[Verse 2]
Say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say-say
And if it ain't about a dream, then it ain't about me
Go a couple full weeks without a good night's sleep
Imagination, makin', musical creation
The journey that I'm facin' plus the paper that I'm chasin'
Got me crazy, half insane and with the lames I see you hatin'
Nothing' that you're changin', thumbs up, I'm maintainin'
No complainin' when it's rainin'
I'll be in another zone, move out my mother's home to a world I call my own, said
I ain't gonna play around no more
Found a difference from the ground and the floor
If we got a fight, I'll be down for the war
Let me hear y'all sing this shit!

[Hook: Mac & Crowd]
No matter where life takes me, find me with a smile
Pursuit to be--- happy, only laughing like a child
I can't hear you!
I never thought life would be this sweet
I can't hear you!
It got me cheesin' from cheek to cheek
And I ain't going to wait for nothing
Cause that just ain't my style
Life couldn't get better
This 'gon be the best day ever"
https://genius.com/Mac-miller-better-know-bout-us-lyrics,"[Intro]
Ayy
Most Dope
I love y'all, for real

[Chorus]
Together we stand and divided we fall
Stick to the plan and never get it at all (Aha)
And we grindin', so we shinin'
They better know 'bout us by now (Hey)
Together we stand and divided we fall
Stick to the plan and never get it at all
And we grindin', so we shinin'
They better know 'bout us by now (Uh)

[Verse 1]
And this one to the homies that been with me through the thick and thin
We 'bout the same shit, just some synonyms
And we grew up in the city that we livin' in
Now we travel, tryna see the world from its different ends
We was some young boys, tryna hustle kids up in the middle school
Stuck in detention, writin' letters to our principal
And now the world gettin' real
Real and we try and do this shit without a deal
Don't ever want to go a single day without a meal
Meal 'cause we hungry, out to get a mill' like steel
When there's a will, there's a way
If this rappin' don't work, then we still gettin' paid
Just watch my back like always
And tell me if it's one of my off days
Keep me hazed up, you know, the same stuff
Just more money, makin' less part-ays
And these other teams soft like parfaits
While we racin' to the finish like a car chase
Dodgin' obstacles, together we can conquer the impossibles
Why these hoes spyin'? We call 'em Kim Possibles
Couple of my boys was just hostel
TreeJay was off that syrup by the waffle
Wow, we thought we had it all
Glass half whatever, I don't give a fuck 'cause I'm still in high school
 [Chorus]
Together we stand and divided we fall
Stick to the plan and never get it at all
And we grindin', so we shinin'
They better know 'bout us by now
Together we stand and divided we fall
Stick to the plan and never get it at all (At all)
And we grindin', so we shinin'
They better know 'bout us by now

[Verse 2]
We like the knights of the round table
Here to rock the cradle
My records gettin' spun like dreidels
And ain't nobody fuckin' with the dream team
Imagine that, I keep it in my circle like a key ring
Y'all some bee stings, chicken six-piece wing that I'm eating
Beat me? You must be dreaming
See, in this life, it seems all pretend
Get fucked up, go and grab a bottle of some Hen'
We drink it and we drink it 'til we fallin' on the bed
Go to sleep, wake up, and do it all again
If a girl try and play me, my homies let me know
You got to watch closely with these hoes
'Cause some is keepers, and some ain't
Always a bitch's birthday, she want cake
Dudes want to be down with my team but it's too late
'Cause now I got my peoples and we straight
 [Chorus]
Together we stand and divided we fall
Stick to the plan and never get it at all (At all)
And we grindin', so we shinin'
They better know 'bout us by now
Together we stand and divided we fall
Stick to the plan and never get it at all (At all)
And we grindin' (Grindin'), so we shinin' (Shinin')
They better know 'bout us by now

[Outro]
Yeah
This one goes out to
My people that's been there since the beginnin' (Haha)
TreeJay, Q, Jerm, Big Will, Guiger, Tip, Real, Beedie
Franchise, Vintage Radio, Jev the Ghost, Joshington, Sheffy
Outside of all my rap homies, man
Sweet James (Rick), just my real friends
(Ayy, Dave) You know who you are (Haha)
(Hey) And we grindin', and we shinin'
They better know 'bout us by now"
https://genius.com/Mac-miller-beverly-og-lyrics,"[Intro]
Uh
Yeah, yah
Ugh, ugh, alright look
Ugh, uh, uh

[Verse 1]
They say I lost my mind, I think I’m feeling fine
I ain’t a different person, it’s just a different time
This shit ain’t on Picture Perfect, it’s cool I’m getting by
Wake up to smell the roses, go ahead and taste some wine
I’ve traveled around the globe, done a thousand shows
Designer laundry, that’s a real expensive pile of clothes
I’m on the internet a lot, my life surrounds my phone
To be honest, been a while since I was out my home
This like the motherfucking day that Caesar found the throne
If you don’t call me king, I’ll gladly throw you out of Rome
A gangster in my mind, I think I’m Al Capone
A lot of real esate around that I’m about to own
Before you count your dough, you better count your blessings
I get a thousand questions all about the style I’m dressing
And all about complexion, you say I’m white?
Thank god for you, cause I forgot, you saved my life!
Me and your favorite rapper, probably ain’t alike
I’m with the thugs at the track, and we racing bikes
The cake is nice, I wasn’t ready for the famous life
At least I met a bitch at the parade tonight
That was nice
 [Chorus]
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight

[Verse 2]
Uhm, this the second verse, I didn’t write it down
For real, I’m kinda just, making it all up right now
There’s a bad bitch in here, tell her buss it down
Tell her hush, she in my ear with all these “fuck me” sounds
I was (?), I guess I’m ugly now
So shout out those to you who stuck around through Funkytown
Now things are getting weird, I guess I’m kinda zany
‘Cause I drink my water right out of the Allegheny
I’m smoking loud, why you cheifing (?)
It’s good for you, like that Gerberts that they feed the babies
Tryna make me crazy, Jesus need to save me
Before I fuck around and end up deep in Hade’
I’m feeling good right now, please don’t worry about me
With these raps is gonna be a lot murders around me
How it feels to be you, I couldn’t word it proudly
I was lost, until the circus found me
Hoes from Orange County, that’s my favorite type
Grab some liquor and some weed, we can make a night
Break the law, the kids just ain’t alright
At least I met a bitch at the parade tonight
 [Chorus]
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight
At least I met a bitch at the parade tonight

[Outro]
Yeah motherfucker that’s how it goes down like
You know Sap, I told you I’d get you on an album man, how was I not going to do that?
Shit
Nah fuck that I ain’t done man, my fucking raps are ill man
I got them ill raps, I got raps man
I’m a motherfucking rapper man, I got raps
What you think, who do I look like?
Some who wouldn’t have raps? You crazy?
When you look at me, you see someone who doesn’t have raps man?
All I got is raps, and more raps, and raps on top of those raps
A lot of raps going on, motherfuckers be rapping
Rappers do, thats what rappers have always done
Motherfuckers are rapping, rappity, rap
And I wrap circles around these raps motherfucker too
Because y’all rap motherfuckers can’t even really rap, you just rap songs and-
Fuck it
Fuck it
Fuck it
Fuck it"
https://genius.com/Mac-miller-be-yourself-lyrics,"[Chorus]
Don't stay behind (Don't stay behind)
'Cause love is nothin' easy
Come on, just in time
I know someone somewhere needs me
So when we get around to it
I hope you're ready, ooh, I hope you're ready
For when we get down to it
Get down, get down, get down, get down

[Verse 1]
Don't, don't miss out on love
Don't think about all the things that could happen
Nothin' really ever mattered but us, yep
Times gets tough and lines get crossеd, like fingers when wе lyin', so
All I know's look out below
Not too shallow to dive in your skin (Skin), so thin (So thin), mm
Carefully, I swim, but it feels so good when I'm all the way in
Nothin' else that I felt makes sense, yep

[Pre-Chorus]
Don't ever in your goddamn life
Blink and miss the chance to see this shit go right, go right

[Chorus]
Don't stay behind (Don't stay behind)
'Cause love is nothin' easy
Come on, just in time
I know someone somewhere needs me
So when we get around to it (Get around to it)
I hope you're ready, ooh, I hope you're ready
For when we get down to it (We get down to it)
Get down, get down, get down, get down
 [Verse 2]
Yep, you the whole dream and I proceed
You can know me, make our own team, I will never be lonely
Ain't a need for nothin' but us
Lovin' just how we function, so what's the rush?
End up where you're goin'
How's your schedule? Can you keep it open?
I need you more than I need the moment
You shine, you golden, you deep as the ocean
Oh, and your skin (Skin) so thin (So thin)
If you don't mind, I'll jump right in
In all my years, I ain't never know
Intellect that connect like a telephone

[Pre-Chorus]
So no, don't you ever in your goddamn life
Worry you ain't gonna be alright, alright

[Chorus]
Don't stay behind (Don't stay behind)
'Cause love is nothin' easy
Come on, just in time
I know someone somewhere needs me
So when we get around to it (Get around to it)
I hope you're ready, ooh, I hope you're ready
For when we get down to it (We get down to it)
Get down, get down, get down, get down
 [Instrumental Break]

[Outro]
You see the look in my eyes, it never change
I traveled around the world, but only use half my brain
This light illuminatin' the night, they throwin' shade
I barely became awake, I rarely got any space for the bullshit
So leave me be and be yourself
Shinin' my trophies, they on the shelf
You know who I am, see what I've done
I already got plenty, go get you one"
https://genius.com/Mac-miller-big-ass-knockers-lyrics,"[Intro]
Ayy, ayy

[Verse 1]
Ayo, ridin' by myself with my subs on blast
Rollin' up and facin' out a puff-puff-pass
Got a trunk full of new clothes, pocket full of cash
She a girl with no booty, throw McDonald's on that ass
We out for one thing and one thing only
Fill the truck up with some women, one for every single homie
When they see me buyin' bottles, they say, ""Holy guacamole, how old is he?
This seems fishy,"" then they stop, and I throw cheese
No peas, but my engine already runnin'
I'm tellin' 'em that it's nothin', she yellin' now that she laughin'
Tryna push me, I ain't budgin' though, headin' to another show
Duffel bag with me and I fill it with a bunch of dough and pass it to my team
Eatin' five-star cuisine, yes, our lives are a dream
So decide if you might be apart of big things that we doin' every day
Got these bitches on my dick, so I give 'em lemonade, ayy

[Chorus]
And my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
And my speakers go boom, speakers-speakers go boom (Ridin' through the city, you can hear me down the street)
Yeah, my speakers go boom, speakers-speakers go boom (Shake the ground around your feet, how it's sound? Fuckin' sweet)
Yeah, my speakers go boom, speakers-speakers go boom (Haha; How's it sound? Fuckin' sweet)
Yeah, my speakers go boom, speakers-speakers go boom (Ayy, ayy; How's it sound? Fuckin' sweet)
 [Verse 2]
Yeah, I got a car, but I'd like to be a collector
Different sets of keys I'm compilin' on my dresser
Makin' all this money, I don't even need a dress shirt
I could make a million in a sweatshirt
She want it, then I'll bless her, we can be the preachers
Yeah, you doin' shows, but you do 'em for way cheaper
You need her, I freak her and leave her
Have me like, ""Hot damn,"" how they offerin' the beaver
I'm up first, you repeat
I cook it, you preheat
I'm pro league, you D3
I'm one year, you three weeks
That's why you with your girl, waitin' in line to meet me
Just to say, ""What's up?"" and pass my homie off your CD
Completely I'm eating every time I'm speaking
I'm gaining all this money while your bank account decreasing
I go to shows, get some clothes and other free things
Living like me? Homie, you must be dreaming (Homie, you must be dreaming)

[Chorus]
And my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
Yeah, my speakers go boom, speakers-speakers go boom
And my speakers go boom, speakers-speakers go boom (Ridin' through the city, you can hear me down the street)
Yeah, my speakers go boom, speakers-speakers go boom (Shake the ground around your feet, how it's sound? Fuckin' sweet)
Yeah, my speakers go boom, speakers-speakers go boom (How's it sound? Fuckin' sweet)
Yeah, my speakers go boom, speakers-speakers go boom (How's it sound? Fuckin' sweet)
 [Outro]
Haha, ayy
That girl right there got some big-ass knockers, haha
Yes"
https://genius.com/Mac-miller-bigboytv-freestyle-lyrics,"[Intro]
If only you guys knew what just happened in here
Yeah, yeah, yeah, yeah
Can you turn the beat up a little bit, yeah
Turn my headphones up
Yeah, yeah, yeah

[Verse 1]
Well who is he? I be ze meanest, putting Jesus pieces on a fetus
The Lord taketh, then he keepeth one of many masterpieces
I'm rolling up the weed and feasting on gravidas
Your bitch a junkie, always sucking on somebody's penis
Ooh, I'm eating General Tso's chicken off the fine china
I put my dick inside your bitch and say the ""Our Father""
Young Moses part water
Head wraps car bomber
Death trap dark slider
Jump on motherfucker, got ya, once I dropped ya
Who's hot? I moonwalk the jungle gym
Do not try to stop cause you not gon' fuck with him
I'm rumbling with countrymen, do it for the USA
First you get the money, then the fame, then you get paid
Ali Bomaye, come with superhuman strength
All this for the music's sake, but I'm getting stupid paid
Get ahead or lose a leg
Never did the funeral fake
To be great you await
Everybody let's eat cake
D-dumbass
 [Interlude]
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't stop

[Verse 2]
I'm sipping liquor 'til my liver pop
And playing tennis with cinder blocks, I'm in the spot
Chilling with some nympho THOTs, landed on the Planet Rock
Man of God, hammerhead shark in human camoflauge
Duck down I'm on, understand the planet's strong
Lead singer came with Keith Richards, brought the band along
I'm pretty Zen lady, headspin is 1080
They say that I went crazy but love me when the check cleared
Red beard, seen into the future, fear the end near
Bitch I want it all, I will not give you not a cent here
This is not pretend, I'm trying to pay some pricy rent here
It's no words, selling Goldberg and you gon' get speared
Do the most, I'm the host and the special guest here
It's a fucking party started, everybody get weird
Take your pants off, move your body, you can dance around
I got you shitting in your pants, you wearing Pampers now
Mean flow, hitting free throws, shoot 'em granny style
Came a long way from rocking hand-me-downs, fr-fr-fresh
I said the world is just a big gazebo, so baby let's get married in it
 [Interlude]
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't
And you don't, and you don't, and you don't stop

[Verse 3]
Morning Mr. McCormick, Mr. Should've-Been-Aborted
Mr. Mighty-Morphin'-Sperm, the Michael Jordan's Nike fortune
Money make me feel important like some type of vital organ
Rich people give poor advice, never could afford it
Walk into the jewelry store
Spend all my money, fuck did I do this for?
Pussy on my mustache
Never clean it up cause I'm a dumbass

[Outro]"
https://genius.com/Mac-miller-bird-call-lyrics,"[Intro: Tree Jay & Mac Miller]
Quack, quack
Uh
Uh-huh
Uhh

[Verse 1]
I'm chillin' for an hour, smokin' weed, watchin' Worldstar
Benz in the garage, pro'bly gotta drive your girl car (Ooh)
You ain't a rapper if my homies never heard y'all
I just spit a punchline, smile then they bird call (Brr)
Hit your sister in the face with a Nerf Ball (Ouch)
Dealin' with some shit that really don't concern y'all (Nah)
Punch a fan if he get a fuckin' word wrong
Wavy, givin' you some shit that you can surf on (cellphone)
Findin' me a bitch I can swerve on (Swerve on)
Frank Thomas, homie, 'bout to put the hurt on (Hurt on)
Your bitch a night light, in bed she turned on
Roll some weed, tell her burn one, burn one

[Chorus]
Burn one, burn one, burn one, burn one (Burn one)
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one (Yeah)
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one
 [Verse 2]
Yeah
I used to give a fuck about success
Now I just want to see Mila Kunis undress (Yep)
Hope she down for butt sex (Yep) it would be a cum fest (Yep)
Uh, sorry, that's some shit I had to confess (Uh-huh)
Crazy-ass bitch doin' 911 threats
Came in the game smokin' Newport Hundreds
Now I'm at the top and the crown fit, gold on my outfit
Surrounded by this pussy I'ma drown in (Drown in)
You got that wet pack, bitch, come and gimme that (Come and gimme that)
You know we wanna know where them titties at (Where the titties at?)
Got 'em gassed, they be askin' what I'm cookin' wit'
Have your little brother ask your moms what a pussy is (Uh)
Corruption, stuntin' at the function
Your girl pussy smell like Sour Cream & Onion (Ugh)
Pay attention, you gon' learn somethin'
Roll that weed up, burn one

[Chorus]
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one (Uh)
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one (Woo)
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one
Burn one, burn one, burn, burn, burn one (I think I fucked it up again, but whatever)"
https://genius.com/Mac-miller-bird-call-live-lyrics,"[Intro: Mac Miller & Tay Walker]
Alright, you ready?
Bouta, yo Tay, I'm bouta mothafuckin' rap
Check these raps out baby
You wanna see some raps
Do that shit
Okay, (laughs hysterically)
Oh my goodness
Alright let's go

[Verse 1: Mac Miller]
Okay, chilling for an hour, smoking weed, watching Worldstar
Benz in the garage, probably gotta drive your girl car
You ain't a rapper if my homies never heard y'all
I just spit a punchline, smile then they bird call
Hit your sister in the face with a Nerf Ball
I'm dealing with some shit that really don't concern y'all
Punch a fan if you get a fucking word wrong
I'm wavy, giving you some shit that you can surf on
Finding me a bitch I can swerve on
Frank Thomas homie, 'bout to put the hurt on
Your bitch a night light in bed, she turned on
Roll some weed, tell her burn one

[Hook: Mac Miller]
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one
 [Verse 2: Mac Miller]
Okay, I used to give a fuck about success
Now I just want to see Mila Kunis undress
Hope she down for buttsex, it will be a cum fest
FUCK! Sorry that's some shit I had to confess
Crazy-ass bitch doing 911 threats
Came in the game smoking Newport Hundreds
Now I'm at the top and the crown fit, gold on my outfit
Surrounded by this pussy, I'mma drown in it
Got that wet pack, bitch come and give me that
You know we want to know where them titties at
Got 'em gassed, they be asking what I'm cooking with
Have your little brother ask your moms what a pussy is?
Corruption, stunting at the function
Your girl pussy smell like Sour Cream & Onion, woo
Pay attention, you'll learn something
Roll that weed up, burn one

[Hook: Mac Miller]
Burn one, burn one, burn one, burn one
Burn one, burn one, burn one, burn one

[Outro: Mac Miller & Crowd]
Put your motherfuckin hands up!
Everybody put your hands up!
Everybody put your hands up!
Put your motherfuckin hands up!
Okay okay, when I say Saint you say Louis!
Saint!
Louis!
Saint!
Louis!
When I say Mac y'all say Miller!
Mac!
Miller!
Mac!
Miller!
Say hell yeah!
Hell yeah!
Say hell yeah!
Hell yeah!
Say do that shit do that shit do it!
Do that shit do that shit do it!
When I say thank you, y'all say Based God!
Thank you!
Based God!
Thank you!
Based God!
When I say thank you, y'all say Based God!
Thank you!
Based God!
Thank you!
Based God!"
https://genius.com/Mac-miller-bird-call-live-in-london-lyrics,"[Verse 1]
Okay
Chillin' for an hour, smokin' weed, watchin' Worldstar
Benz in the garage, pro'bly gotta drive your girl car
You ain't a rapper if my homies never heard y'all
I just spit a punchline, smile then they bird call (Brr)
Hit your sister in the face with a Nerf Ball
Dealin' with some shit that really don't concern y'all
Punch a fan if he get a fucking word wrong
Wavy, givin' you some shit that you can surf on
[?] findin' me a bitch I can swerve on
Frank Thomas, homie, 'bout to put the hurt on
Your bitch a night light, in bed she turned on
I roll some weed, tell her burn one, burn one

[Vocal Sampling: DJ ClockWork]

[Verse 2]
Okay
I used to give a fuck about success
Now I just want to see Mila Kunis undress
Hope she down for butt sex, it would be a cum fest
Uh, sorry, that's some shit I had to confess
Crazy-ass bitch doing 911 threats
Came in the game smoking Newport Hundreds
Now I'm at the top and the crown fit, gold on my outfit
Surrounded by the pussy I'ma—Pat
You got that wet pack, bitch, come and gimme that
You know we wanna know where them titties at
Got 'em gassed, they be askin' what I'm cooking wit'
Have your little brother ask your moms what a pussy is
Corruption, stunting at the function
Your girl pussy smell like Sour Cream & Onion
Woo, pay attention, you gon' learn somethin'
Roll that weed up, and then we burn one
 [Vocal Sampling: DJ ClockWork]

[Verse 3]
[?]
On the playground is where I spent most of my days
Chilling out, maxing, relaxing all cool
And all shooting some b-ball outside of the school
When a couple of guys, they were up to no good
They started making trouble in my neighborhood
I got in one little fight and my mom got scared
And said ""You're moving with your auntie and uncle in Bel-Air""
I whistled for a cab and when it came near
The license plate said 'Fresh' and it had dice in the mirror
If anything I could say that this cab was rare
But I thought ""Nah, forget it, yo, Holmes, to Bel-Air!""

[Chant: Mac Miller & DJ ClockWork]
Hands up, said put your, said put your motherfucking
Hands up, put your motherfucking
Hands up, your hands up
[?] hands up, hands up, hands up, yo, yo
Get 'em up
Now get 'em up, motherfucker, put 'em up
Keep 'em up, [?] keep 'em up
London keep your hands in the air"
https://genius.com/Mac-miller-birthday-mathematiks-poyzin-arrow-lyrics,
https://genius.com/Mac-miller-bitches-lyrics,"[Intro]
Yeah
Goddamn
Aight, it go like
Bitches on the table, bitches on the floor
Bitches in the window, bitches at the door
Bitches in the whip, bitches in the trunk
Bitches doin' blow, bitches rollin' blunts

[Chorus]
Bitches, yeah, bitches
Bitches, motherfuckin' bitches

[Verse 1]
Oh, no, this that motherfuckin' raw, do your job
Yah trick, yah motherfuckin', y'all kneel down
I'm a motherfuckin' god when I enter
Boss, I'm the center of attention, nothin' better
And it's off with his head, sir, dollar collector
Flow so dope, got 'em lost like a temper
Know a bunch of bitches who all want to be a Jenner
And they suckin' dick tryna network
Crazy-ass

[Chorus]
Bitches, yeah, bitches (I ain't tryna be rude)
Bitches, motherfuckin' bitches (Know exactly what you do)
Bitches, yeah, bitches (Everybody know a few)
Bitches, motherfuckin' bitches (Goin' up, gettin' loose)
 [Verse 2]
Yeah, goddamn, I'm the motherfuckin' man
Here I am with the dick, turn a bitch to a fan now
And she off the pill, pop a Xan now
Made me wanna give my mom a grandchild, yeah
She was doin' drugs till she ran out
Gettin' lit, light a fire on the campground, yeah
Never give a bitch a handout
When you see me, stand down 'cause I'm comin' for your

[Chorus]
Bitches, yeah, bitches (I ain't tryna be rude)
Bitches, motherfuckin' bitches (Know exactly what you do)
Bitches, yeah, bitches (Everybody know a few)
Bitches, motherfuckin' bitches (Goin' up, gettin' loose)

[Verse 3]
I'm a motherfuckin' instigator, ballistic nature
Bitches get crazy off a sip of Jäger
Tellin' me to infiltrate her
Wanna get intimate with a stranger
Baby, I got dick for acres
Motherfuckin' pussy pleasin' innovator
Pleasure now, I handle business later
Lovin' every single flavor
I'm talkin' 'bout
 [Chorus]
Bitches, yeah, bitches
Bitches, motherfuckin' bitches"
